address,name,category
0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,Kyber Network: KNC Token,DEX
0x6758a66cd25fef7767a44895041678fc4ae9afd0,Kyber Network: Long Executor,DEX
0x31de05f28568e3d3d612bfa6a78b356676367470,Kyber Network: Rainmaker,DEX
0x5ec0dcf4f6f55f28550c70b854082993fdc0d3b2,Kyber Network: Reward Distributor,DEX
0xd2d0a0557e5b78e29542d440ec968f9253daa2e2,Kyber Network: Reward Pool,DEX
0x41f5d722e6471c338392884088bd03340f50b3b5,Kyber Network: Short Executor,DEX
0xeadb96f1623176144eba2b24e35325220972b3bd,Kyber Network: Staking 2,DEX
0x0e590bb5f02a0c38888bffb45dee050b8fb60bda,Kyber Network: Treasury,DEX
0xfbd73581af42b26295cf4b88b74a5af71f209f8b,Kyber Network: Voting Power Strategy,DEX
0x1fc3607fa67b58deddb0faf7a116f417a20c551c,Kyber: Aggregation Router,DEX
0x65bf64ff5f51272f729bdcd7acfb00677ced86cd,Kyber: Contract,DEX
0x7c66550c9c730b6fdd4c03bc2e73c5462c5f7acc,Kyber: Contract 2,DEX
0x798abda6cc246d0edba912092a2a3dbd3d11191b,Kyber: Conversion Rates,DEX
0x49bdd8854481005bba4acebabf6e06cd5f6312e9,Kyber: DAO,DEX
0x61639d6ec06c13a96b5eb9560b359d7c648c7759,Kyber: DMM ETH-KNC,DEX
0xce9874c42dce7fffbe5e48b026ff1182733266cb,Kyber: DMM ETH-USDT,DEX
0xa97642500517c728ce1339a466de0f10c19034cd,Kyber: DMM REQ-ETH,DEX
0x306121f1344ac5f84760998484c0176d7bfb7134,Kyber: DMM USDC-USDT,DEX
0x1cf68bbc2b6d3c6cfe1bd3590cf0e10b06a05f17,Kyber: DMM WBTC-ETH,DEX
0xd343d5dba2fba55eef58189619c05e33cab95ca1,Kyber: DMM WBTC-USDT,DEX
0x8007ce15acda724689760b4ba493d4766f973649,Kyber: Deployer,DEX
0xe79bc2c998ff2a154ae35bb7ce68555e7fc94ef9,Kyber: Deployer 2,DEX
0xbdd33f411da0b40018922a3bc69001b458227f5c,Kyber: Deployer 3,DEX
0x346fbe5d02c89fb4599f33bdce987981d573740a,Kyber: Deployer 4,DEX
0x1982131c7d6959ff7768ee39c023ad002d8c9759,Kyber: ENS Resolver,DEX
0x8007aa43792a392b221dc091bdb2191e5ff626d1,Kyber: Fee Burner,DEX
0xd3d2b5643e506c6d9b7099e9116d7aaa941114fe,Kyber: Fee Handler,DEX
0x97d7126b6ff7c4d95601912f4cdf790a3cd1edab,Kyber: Liquidity Conversion Rates,DEX
0xa1c0fa73c39cfbcc11ec9eb1afc665aba9996e2c,Kyber: Matching Engine,DEX
0x3eb01b3391ea15ce752d01cf3d3f09dec596f650,Kyber: MultiSig,DEX
0x2fd6181541bebe30d17cf3a5d9f40ebcecbdba43,Kyber: MultiSig 2,DEX
0x9ae49c0d7f8f9ef4b864e004fe86ac8294e20950,Kyber: Old Contract,DEX
0x094c875704c14783049ddf8136e298b3a099c446,Kyber: Promotion Token,DEX
0x818e6fecd516ecc3849daf6845e3ec868087b755,Kyber: Proxy,DEX
0x9aab3f75489902f3a48495025729a0af77d4b11e,Kyber: Proxy 2,DEX
0x63825c174ab367968ec60f061753d3bbd36a0d8f,Kyber: Reserve,DEX
0x7a3370075a54b187d7bd5dcebf0ff2b5552d4f7d,Kyber: Reserve 2,DEX
0x00cd2388c86c960a646d640be44fc8f83b78cec9,Kyber: Reserve 2KEY,DEX
0x485c4ec93d18ebd16623d455567886475ae28d04,Kyber: Reserve 3,DEX
0x3e9ffba3c3eb91f501817b031031a71de2d3163b,Kyber: Reserve ABYSS,DEX
0x977c9abb01ed3e99e9953fd1f472ae9f459e7e70,Kyber: Reserve AMPL,DEX
0x0994c18ed0c328f38d2c451b2a2e1ceb1ae6a812,Kyber: Reserve ANT,DEX
0x302b35bd0b01312ec2652783c04955d7200c3d9b,Kyber: Reserve BAM,DEX
0xb06cf173da7e297aa6268139c7cb67c53d8e4f90,Kyber: Reserve BAND,DEX
0x1fe867bfe9cbe0045467605b959a355223e3885d,Kyber: Reserve BNT,DEX
0x08030715560a146e306b87ca93fd618bb2a80363,Kyber: Reserve BTU,DEX
0xad84a44a673be4fdcd5e39ebd15ebc404e87f314,Kyber: Reserve CND,DEX
0x4e6d0f492fd139151de4728cac47dace56c56af4,Kyber: Reserve EKG,DEX
0xcf1394c5e2e879969fdb1f464ce1487147863dcb,Kyber: Reserve Eth2Dai,DEX
0x1e158c0e93c30d24e918ef83d1e0be23595c3c0f,Kyber: Reserve Eth2Dai 2,DEX
0x2485a4e3dd95a3ef445b786acf7bacc5c99986f7,Kyber: Reserve GDC,DEX
0xaa14dcaa0adbe79cbf00edc6cc4ed17ed39240ac,Kyber: Reserve GEN,DEX
0x05461124c86c0ad7c5d8e012e1499fd9109ffb7d,Kyber: Reserve GNO,DEX
0x3e59c69952a4cfeaf653eedf8ff907d4b6b8762d,Kyber: Reserve KEY,DEX
0x607d7751d9f4845c5a1de9eed39c56f4fc0f855d,Kyber: Reserve KNC,DEX
0x2ed6f2bc006da5897a0c3cd2686283c05e50c573,Kyber: Reserve MET,DEX
0x55a8fda671a257b80258d2a03abd6e0e1e3dbe79,Kyber: Reserve MFG,DEX
0xb45c8956a080d336934cee52a35d4dbabf025b6f,Kyber: Reserve MKR,DEX
0xa33c7c22d0bb673c2aea2c048bb883b679fa1be9,Kyber: Reserve MLN,DEX
0x1833ad67362249823515b59a8aa8b4f6b4358d1b,Kyber: Reserve MYB,DEX
0xb89f41cd2c8b6cba8b851289198b06be8b4dec65,Kyber: Reserve OGN,DEX
0x71eb6edf770b25fcd60ad9790aa20c422f0f4a0d,Kyber: Reserve PLR,DEX
0x10db2a136ee3e0c963d82af4c86ca483199f2816,Kyber: Reserve PNK,DEX
0x89b3f60a17789aa7c7061af6f5e9efa407153c03,Kyber: Reserve PNT,DEX
0x773a58c0ae122f56d6747bc1264f00174b3144c3,Kyber: Reserve QNT,DEX
0x751eea622edd1e3d768c18afbcaec7dce7750c65,Kyber: Reserve RAE,DEX
0x45eb33d008801d547990caf3b63b4f8ae596ea57,Kyber: Reserve REN,DEX
0x23fe3c603be19d3a1155766358071cacefe14537,Kyber: Reserve REQ,DEX
0x0b798b89155ea31f1312791b9fdfaae7c5f48460,Kyber: Reserve RSR,DEX
0x141104687b51985d6210eb4b398f1dc5b5b9e9f5,Kyber: Reserve RSV,DEX
0xa9742ee9a5407f4c2f8a49f65e3a440f3694960a,Kyber: Reserve SAN,DEX
0xa107dfa919c3f084a7893a260b99586981beb528,Kyber: Reserve SNX,DEX
0x8ea5cf9f61824e8a3ca8aa370ab37e0202b2cc7d,Kyber: Reserve SPIKE,DEX
0x6b84dbd29643294703dbabf8ed97cdef74edd227,Kyber: Reserve SPN,DEX
0x3480e12b6c2438e02319e34b4c23770679169190,Kyber: Reserve TKN,DEX
0xe96b41af3da574a991582dc54cc35535550a3f8d,Kyber: Reserve TRYb,DEX
0xfe06bc8bc12595c1c871ff7c2ea9cadc42735d7d,Kyber: Reserve UBT,DEX
0x7e2fd015616263add31a2acc2a437557cee80fc4,Kyber: Reserve UPP,DEX
0x1670dfb52806de7789d5cf7d5c005cf7083f9a5d,Kyber: Reserve USDC,DEX
0x9e3db227cf04fbf8ac180bf8b6acd64cd0420d32,Kyber: Reserve USDT,DEX
0x31e085afd48a1d6e51cc193153d625e8f0514c7f,Kyber: Reserve Uniswap,DEX
0x10908c875d865c66f271f5d3949848971c9595c9,Kyber: Reserve Uniswap V2,DEX
0x57f8160e1c59d16c01bbe181fd94db4e56b60495,Kyber: Reserve WETH,DEX
0x0232ba609782cea145ec3663f52cf7aeb4ac773c,Kyber: Reserve eQUAD,DEX
0x0ce59e811024c4aa040389fb8917dd9edaef1693,Kyber: Reserve pBTC,DEX
0x4cb01bd05e4652cbb9f312ae604f4549d2bf2c99,Kyber: Reserve sUSD,DEX
0x0d8c194e877af78bea7d1a7b00f593aeed7be709,Kyber: SNX Pricing,DEX
0xecf0bdb7b3f349abfd68c3563678124c5e8aaea3,Kyber: Staking,DEX
0xc8fb12402cb16970f3c5f4b48ff68eb9d1289301,Kyber: Storage,DEX
0xd6cd31f283d24cfb442cba1bcf42290c07c15792,Kyber: Token Sale,DEX
0xfdf28bf25779ed4ca74e958d54653260af604c20,Kyber: WBTC Merchant Deposit Address,DEX
0xf236f3eda58287664526ad5c99712d3c1040c759,Kyber: sUSD Pricing,DEX
0xe6a7338cba0a1070adfb22c07115299605454713,KyberDAO Operator Multisig,DEX
0xdf1a1b60f2d438842916c0adc43748768353ec25,KyberSwap: Aggregation Router 2,DEX
0xe222fbe074a436145b255442d919e4e3a6c6a480,KyberSwap: Elastic Anti-Snipping Position Manager,DEX
0xc7a590291e07b9fe9e64b86c58fd8fc764308c4a,KyberSwap: Elastic Factory,DEX
0x5f1dddbf348ac2fbe22a163e30f99f9ece3dd50a,KyberSwap: Elastic Legacy Factory,DEX
0xda474537ce9b687b78b236452a05631f09b6eb6a,KyberSwap: Elastic Legacy Position Desc,DEX
0x8abd8c92f1901cf204590c16b5ef690a35b3741e,KyberSwap: Elastic Legacy Position Desc Proxy,DEX
0x2b1c7b41f6a8f2b2bc45c3233a5d5fb3cd6dc9a8,KyberSwap: Elastic Legacy Position Manager,DEX
0x0d125c15d54ca1f8a813c74a81aee34ebb508c1f,KyberSwap: Elastic Legacy Quoter V2,DEX
0xc1e7dfe73e1598e3910ef4c7845b68a9ab6f4c83,KyberSwap: Elastic Legacy Router,DEX
0xb85ebe2e4ea27526f817ff33fb55fb240057c03f,KyberSwap: Elastic Liquidity Mining,DEX
0x5c503d4b7de0633f031229bbaa6a5e4a31cc35d8,KyberSwap: Elastic Liquidity Mining 2,DEX
0x049beffdb026d6d1d64cfc8fe29bd12142967b09,KyberSwap: Elastic Pool Oracle,DEX
0xd8ac7f696ae99cd7b689726cf03c5711dd8dcdb4,KyberSwap: Elastic Pool Oracle Proxy,DEX
0x98565fcad2080c5c19c3136fa367ce371cd40bd6,KyberSwap: Elastic Position Desc,DEX
0x58f1d0f9bff9d695010c92fb93d100cef5113f3e,KyberSwap: Elastic Position Desc Proxy,DEX
0x4d47fd5a29904dae0ef51b1c450c9750f15d7856,KyberSwap: Elastic Quoter V2,DEX
0xf9c2b5746c946ef883ab2660bbbb1f10a5bdeab4,KyberSwap: Elastic Router,DEX
0xd7ab1699280980e756c446769b4c0f04550f88c9,KyberSwap: Elastic Tick Fees Reader,DEX
0x8fd8cb948965d9305999d767a02bf79833eadbb3,KyberSwap: Elastic Ticks Fees Reader,DEX
0x35be3f4fd8239a35a7f120756d4d69e5c5e10870,KyberSwap: ElasticLM Helper,DEX
0x7d5ba536ab244aaa1ea42ab88428847f25e3e676,KyberSwap: ElasticLMv1,DEX
0x833e4083b7ae46cea85695c4f7ed25cdad8886de,KyberSwap: Factory,DEX
0xc93239b33239a901143e15473e4a852a0d92c53b,KyberSwap: Fair Launch 2,DEX
0x1c758af0688502e49140230f6b0ebd376d429be5,KyberSwap: KSFactory,DEX
0x5649b4dd00780e99bab7abb4a3d581ea1aeb23d0,KyberSwap: KSRouter,DEX
0x227b0c196ea8db17a665ea6824d972a64202e936,KyberSwap: Limit Order,DEX
0x617dee16b86534a5d792a4d7a62fb491b544111e,KyberSwap: Meta Aggregation Router,DEX
0x6131b5fae19ea4f9d964eac0408e4408b66337b5,KyberSwap: Meta Aggregation Router v2,DEX
0x6a65e062ce8290007301296f3c6ae446af7bdeec,KyberSwap: Migrator,DEX
0x1c87257f5e8609940bc751a07bb085bb7f8cdbe6,KyberSwap: Router,DEX
0xfab5186a194588f5ad5074bd52659302906b4522,Kyberswap: Reward Locker,DEX
0x4524baa98f9a3b9dec57caae7633936ef96bd708,LedgerDex,DEX
0x1712aad2c773ee04bdc9114b32163c058321cd85,LimitSwap (LIMIT),DEX
0xa94e72c89a6f56e0bd8683f71c3f9f57ec5f4220,Liquid Swap: Emergency Fund,DEX
0x388b14bd1c98bf2464dee988db7eaa98efa54246,Liquid Swap: Staking Rewards,DEX
0xc77a935044c77012a5b7fd109362d252a005cf53,Liquid Swap: Vesting Contract,DEX
0x8d1c1571367a148e92d6ac83494b1bdf3b497d07,LocalCoin DEX 3,DEX
0xc692453625023c6e03fec04158ea31ab4de2650a,LocalCoin Dex 1,DEX
0x37c4bcaba4bcf3a605414236b8b108f160eb45a6,LocalCoin Dex 2,DEX
0x944644ea989ec64c2ab9ef341d383cef586a5777,LoopringDEX: Beta 1,DEX
0x4be2b2c45b432ba362f198c08094017b61e3bdc6,MARSWAP (MSWAP),DEX
0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,MCDEX Token (MCB),DEX
0xd89310f4baedb33afb36d7cc45bb8847f4463060,MEMEX (MEMEX),DEX
0xbe6c8f2810ef39420d2dc2901b8414c8c45fee6d,MICROMINES (MICRO),DEX
0x020810d775fc019480cd56ecb960389d3477039d,Materia (GIL),DEX
0x7448c7456a97769f6cd04f1e83a4a23ccdc46abd,Maverick Token,DEX
0x881d40237659c251811cec9c364ef91dc08d300c,Metamask: Swap Router,DEX
0x082280b4ae1a9e552555c256124de96fab63159b,Meterqubes (MEQ),DEX
0xefc1c73a3d8728dc4cf2a18ac5705fe93e5914ac,Metric.exchange,DEX
0x2e1e15c44ffe4df6a0cb7371cd00d5028e571d14,Mettalex (MTLX),DEX
0xc26d79f8dcb5bbbc52e4cf17c6fb800a9aad39a7,MiqiToken (MQ),DEX
0x1e02cdbba6729b6470de81ad4d2cca4c514521b9,Mobius Token (MOT),DEX
0x65ef703f5594d2573eb71aaf55bc0cb548492df4,Multichain (MULTI),DEX
0x89bd2e7e388fab44ae88bef4e1ad12b4f1e0911c,NUX Peanut.trade,DEX
0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,Nash Exchange Token,DEX
0x147ab744f058a52e828bee84a9c58660f2ff5ff9,Noodle (NOOD),DEX
0xd26114cd6ee289accf82350c8d8487fedb8a0c07,OMG Network (OMG),DEX
0x794e6e91555438afc3ccf1c5076a74f42133d08d,OasisDEX,DEX
0xa960d2ba7000d58773e7fa5754dec3bb40a069d5,One DEX (ODEX),DEX
0xc0ebcb68fc449104fd74e792fbe7153ad242f095,One Piece Coin,DEX
0x0b342c51d1592c41068d5d4b4da4a68c0a04d5a4,OneSwap (ONES),DEX
0x5967be3d7b38cea1f3e5f8d7deb7860ccfa21cb2,Onto Swap (OSWAP),DEX
0x701c244b988a513c945973defa05de933b23fe1d,OpenANX (OAX),DEX
0xc22d5b2951db72b44cfb8089bb8cd374a3c354ea,OpenRelay,DEX
0x54b8d105aa09342fad6b352d41a0bad3e1a9aa9d,PANTOMIME (PANTO),DEX
0x152649ea73beab28c5b49b26eb48f7ead6d4c898,PancakeSwap Token,DEX
0x702099e284f23da733c03b461c7571a742782fc2,PancakeSwap: Deployer,DEX
0x0bfbcf9fa4f9c56b0f40a671ad40e0805a091865,PancakeSwap: Factory V3,DEX
0xac1ce734566f390a94b00eb9bf561c2625bf44ea,PancakeSwap: Interface Multicall V3,DEX
0x556b9306565093c855aea9ae92a594704c2cd59e,PancakeSwap: Masterchef V3,DEX
0xbc203d7f83677c7ed3f7acec959963e7f4ecc5c2,PancakeSwap: Migrator V3,DEX
0x678aa4bf4e210cf2166753e054d5b7c31cc7fa86,PancakeSwap: Mixed Route Quoter V1,DEX
0x41ff9aa7e16b8b1a8a8dc4f0efacd93d02d071c9,PancakeSwap: Pool Deployer V3,DEX
0xb048bbc1ee6b733fffcfb9e9cef7375518e25997,PancakeSwap: Quoter V2,DEX
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,PancakeSwap: Smart Router V3,DEX
0x1b81d678ffb9c0263b24a97847620c99d213eb14,PancakeSwap: SwapRouter V3,DEX
0x9a489505a00ce272eaa5e07dba6491314cae3796,PancakeSwap: TickLens V3,DEX
0x864ed564875bddd6f421e226494a0e7c071c06f8,PancakeSwap: Token Validator V3,DEX
0x46a15b0b27311cedf172ab29e4f4766fbe7f4364,PancakeSwap:Nonfungible Position Manager V3,DEX
0xcafe001067cdef266afb7eb5a286dcfd277f3de5,ParaSwap (PSP),DEX
0x1bd435f3c054b6e901b7b108a0ab7617c808677b,ParaSwap P4,DEX
0x9509665d015bfe3c77aa5ad6ca20c8afa1d98989,ParaSwap V2,DEX
0xf90e98f3d8dce44632e5020abf2e122e0f99dfab,ParaSwap V3,DEX
0x60fb0b38ff0fcb98462e70aa5da4dff047635ec3,ParaSwap: Deployer,DEX
0xe6b692dcc972b9a5c3c414ac75ddc420b9edc92d,ParaSwap: Deployer 2,DEX
0x6b158039b9678b7452f311deb12dd08c579dad26,ParaSwap: Old Contract,DEX
0x72338b82800400f5488eca2b5a37270ba3b7a111,ParaSwap: Old Contract 2,DEX
0xf92c1ad75005e6436b4ee84e88cb23ed8a290988,ParaSwap: Old Contract 3,DEX
0xd2045edc40199019e221d71c0913343f7908d0d5,Paradex,DEX
0x808507121b80c02388fad14726482e061b8da827,Pendle (PENDLE),DEX
0xce1298ef635326d9f197963e49e1e67422761897,PiSwap Token (PIS),DEX
0x60b9c9c167ba57cc376b0faafc68df5c9882328e,Plexus (PLX),DEX
0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,PolkastarterToken,DEX
0x9dcd36e6f3dd1186d902de9241e10c2c2171a2ef,PotterSwap Token,DEX
0xd2ba23de8a19316a638dc1e7a9adda1d74233368,QuickSwap (QUICK),DEX
0xdf34f62a90717bac9067a1b9eb49f5e7419fdc7f,Quokka (QUOK),DEX
0xa258b39954cef5cb142fd567a46cddb31a670124,Radar Relay,DEX
0xaf8ae6955d07776ab690e565ba6fbc79b8de3a5d,Rhino.fi,DEX
0xbae5f2d8a1299e5c4963eaff3312399253f27ccb,SOAR.FI (SOAR),DEX
0xf217f7df49f626f83f40d7d5137d663b1ec4ee6e,STRONG (STRONG),DEX
0xcd682ef09d07668d49a8103ddd65ff54aebfbfde,SURGE (SRG),DEX
0x946ea588417ffa565976efda354d82c01719a2ea,SWZL (SWZL),DEX
0xb9440022a095343b440d590fcd2d7a3794bd76c8,Saturn DAO Token,DEX
0x1f0d1de1558582ad6f13763f477119a1455502af,Saturn Network 1,DEX
0xaa5bbd5a177a588b9f213505ca3740b444dbd586,Saturn Network 2,DEX
0x1b8568fbb47708e9e9d31ff303254f748805bf21,Scarcity (SCX),DEX
0x55890b06f0877a01bb5349d93b202961f8e27a9b,Shark Relay,DEX
0x9a2d163ab40f88c625fd475e807bbc3556566f80,SingularX,DEX
0x777172d858dc1599914a1c4c6c9fc48c99a60990,Solidly (SOLID),DEX
0x36049d479a97cde1fc6e2a5d2cae30b666ebf92b,Sorbet Finance: Limit Order,DEX
0x39f77c98c6a3835a756fca3b54a1d5b20d1fbf26,Specie Token (XSP),DEX
0xdddd0e38d30dd29c683033fa0132f868597763ab,StakedDVF (xDVF),DEX
0x9a0c8ff858d273f57072d714bca7411d717501d7,Staking 1INCH v2,DEX
0x0681e844593a051e2882ec897ecd5444efe19ff2,Star Bit Ex,DEX
0xa6422e3e219ee6d4c1b18895275fe43556fd50ed,Stobox Token v.2,DEX
0x443029e75acd7ca29ae737578d4dd91a627d96c2,"SushiSwap: ""WETC""",DEX
0xe69d51fe01608edffca53d0881897fff9ae09bf6,SushiSwap: $BASED,DEX
0x84b6260c5b7f82914927fae281b67bdae8d89ed3,SushiSwap: $CHOO,DEX
0xd014da13c513feb14093513b5e0c7f3a59bf996a,SushiSwap: $CPHX,DEX
0xd3da6236aecb6b55f571249c011b8eec340a418e,SushiSwap: $DG,DEX
0x4af9aa7b98e70e62e5e0903a2476803e170622bb,SushiSwap: $HALLE,DEX
0xbfa438c78d416dba243fda44f53d632f7e583382,SushiSwap: $HTuZi,DEX
0x2b86e7362148631858d0a478992a3b92de4974e2,SushiSwap: $KTL,DEX
0xdfdc6c4add377fd8a4d8a215dfaed8a2ecb351f1,SushiSwap: $LUMEN-USDT,DEX
0x40855e1a54464ae868631b6966f64a477d891306,SushiSwap: $MAID,DEX
0xc7175038323562cb68e4bbdd379e9fe65134937f,SushiSwap: $MAID 2,DEX
0x882d9fcace8023b74e9a8fc24d2f62fa282a79de,SushiSwap: $MINE,DEX
0xe20887e237af65edc13acfce2b3da3c85f300454,SushiSwap: $PAPER,DEX
0x5803ca5c704c8e4ad07bcdebde6a87299b3b9469,SushiSwap: $PONZI-DAI,DEX
0x67e475577b4036ee4f0f12fa2d538ed18cef48e3,SushiSwap: $ROPE,DEX
0xb09a7bb963ec3553284f28b879dbe0efdbc017f1,SushiSwap: $Stardust,DEX
0x0269197835253efc311ffe7d0aa3fbdbc1760443,SushiSwap: $TIARA,DEX
0x05cc2e064e0b48e46015ead9961f1391d74e5f83,SushiSwap: $TRDL,DEX
0xc51c1138d811133fbd164e1bfcaa814d04295af5,SushiSwap: $TRDL-VBTC,DEX
0x98538acd76451191803e1550b5ceed3cba4e2289,SushiSwap: $TRDL-oneVBTC,DEX
0x251e5ddb12e6d3858abe8fe368e74f09940e2a81,SushiSwap: $TRIA,DEX
0x1c075f1c3083f67add5ffab240de1f604f978e83,SushiSwap: $WATTS,DEX
0x0f384ad5503424966e689b6a8c68b53549d8b7e5,SushiSwap: $WEALTH,DEX
0xf8a8c2b3c40faec7a92bcaa696c1b3f0a87ad353,SushiSwap: $YFB,DEX
0x9f9c6696b1ac7ee0b63a230e8ef88bf222fc08e8,SushiSwap: $ZILLA,DEX
0x5cd541c85bc0b22aaa12be83a59173df4a8a580c,SushiSwap: $ZILLA 2,DEX
0x992747a8703a1ff45d934a3e53661c1a7c2d6096,SushiSwap: ..,DEX
0x88e3f360e105264d3ad518da8a9d45f0448aaad5,SushiSwap: 0XMON,DEX
0x67f3f90d88d0dd6b6ebda2e92e5e7c0147514ad3,SushiSwap: 0xBTC,DEX
0xd002e7d8e17ef176a8c99b70e266024c6f4ef39e,SushiSwap: 10SET,DEX
0x82f9f89a6a0daa42a5d065b41e151d2e60c8d16f,SushiSwap: 1776,DEX
0x517f396b0582a46c00a20de9904717b55b4dbe46,SushiSwap: 1913-USDT,DEX
0x0c435ec48e84ed8845143cc682f216257f383839,SushiSwap: 19DAO,DEX
0x86f518368e0d49d5916e2bd9eb162e9952b7b04d,SushiSwap: 1INCH,DEX
0x7d2103aab2612fdfb7fc0fcb3a879a36b7802ef9,SushiSwap: 1INCH-DAI,DEX
0x2fb2a2df4014a5eba329a9fe6d885b283d06241e,SushiSwap: 1INCH-ETHMNY,DEX
0x337b8d30da6f7dc740693d1d9e7a1fadca3be4ed,SushiSwap: 1INCH-SUSHI,DEX
0xf7df6dbb318069c3c01c5b6ba83b1f39b3500b93,SushiSwap: 1INCH-UNI,DEX
0x8793b190cfaab12c7fefc489b117efe116c0698f,SushiSwap: 1INCH-USDC,DEX
0xf3aef92b23746389078228709bd157a0933d8b06,SushiSwap: 1INCH-USDT,DEX
0xb1fec37b438c6360bd2e1e81f6f2ebd7289c9c66,SushiSwap: 1INCH-stETH,DEX
0x986627db5e4aae987f580feb63d475992e5ac0ae,SushiSwap: 1ONE,DEX
0x377e2ab31793cf05dc9bdebdcdb5dcba5f76d015,SushiSwap: 1USE,DEX
0x5f98327bcc939309b043d15294a0b6a012dcaf37,SushiSwap: 1XRPMRDN,DEX
0xacfeddba96113f99fa06b9ad860ab135e59c9fc9,SushiSwap: 1\0,DEX
0x748e4473e85ca8820db402f13afc71ab6ec60b6e,SushiSwap: 2022,DEX
0x7baecf10ede96b90af2cb7aa58fba2e0493aedee,SushiSwap: 2GT-USDT,DEX
0xea2b2abec815a2782b25ea2b3d998e1a5eafc259,SushiSwap: 2KEY,DEX
0xe3b416a412a611bcbf34c847da9f44435ec5e3e8,SushiSwap: 300,DEX
0xb9e2d50f96f19d679389c5c1b5bcff17008ce85a,SushiSwap: 3AC,DEX
0xb58a007097b83a6a56630f12642b2231e8964b01,SushiSwap: 3LY-DAI,DEX
0x8d7b35c1446f51c67d64f6884aa644c741a16d6e,SushiSwap: 3gg,DEX
0xa6ff855973828eb6995c31a713c078e18fb280a6,SushiSwap: 3gg-USDC,DEX
0x2db82354ea85992c05dbd7ae910776ffa82bc939,SushiSwap: 4YE5,DEX
0x30330d63ca69834a0b582985e473255cd53956c4,SushiSwap: 5M3G+F7-sil,DEX
0xe8152168736207fcb60f09569a1c05e17962f4de,SushiSwap: 69,DEX
0x99ce63519b1c04192f4b75e5a701f3fd145adc2d,SushiSwap: 88MPH-HARVEST-3CRV-AUG-2021-DAI,DEX
0x555e8b90b7d72cb935112778d1f58d6044cc4e6a,SushiSwap: 88MPH-HARVEST-3CRV-TEST-DAI,DEX
0xffed80cd21c53c6037d723083598da6ca618e1bd,SushiSwap: 89SA,DEX
0xd171283d045b8182ea23c3513910cef7fa87b6a4,SushiSwap: 89SA 2,DEX
0x268165c73568280c6128bc074be65cb82048aa90,SushiSwap: 911,DEX
0xb28b361e648fe85b87061bcdabe012d55c5c44fd,SushiSwap: A&amp;B,DEX
0x0d33996bad414f0397d4ba4653bec4a39aa25ad2,SushiSwap: AANT,DEX
0xb223ee16c61b6cf70fd54f3d6c774830cca7f9bf,SushiSwap: AAOR-MATIC,DEX
0xd75ea151a61d06868e31f8988d28dfe5e9df57b4,SushiSwap: AAVE,DEX
0x604ecafded35156260c0ca8eb58b1284da0c6d4d,SushiSwap: AAVE-AMPL,DEX
0x9bf095765017354a7db09382d2ab4a39e9b38317,SushiSwap: AAVE-scUSD,DEX
0x6c2134dc2ed7e086be2ab6c12916f66c3704b137,SushiSwap: AAVE-sil,DEX
0x9ef1de716c7e2817727cd40e628ebf0805a81f83,SushiSwap: AAVE-xSUSHI,DEX
0x14f375963c24342c542e74347b803826d95d4b84,SushiSwap: AAVE-yCREDIT,DEX
0x33b0d02e91f304f22e62679cbf777ff05f651042,SushiSwap: ABC,DEX
0x9a472e51da3642517f4a367b3e999fd95ea8f76f,SushiSwap: ABC-SLP,DEX
0x45984a0eecf1580fbe4156901892dd2ac655c83d,SushiSwap: ABC123,DEX
0x150f99f88460dd41ef895b88b9bb00f3de79c1c8,SushiSwap: ABI,DEX
0xd6276f7c9270701116eb3357d0d7071289e57206,SushiSwap: ABRH,DEX
0x84f221b1681597974ac6caadbf1c1077f590498a,SushiSwap: ABY*,DEX
0x2b6d7afef6a48bd5ca1677c2587df57c8c4ed829,SushiSwap: ABYSU,DEX
0x67e8e786e1b49ad6935df713866f0c10fef7da64,SushiSwap: ACAB,DEX
0x8c5215e9950c984fac54bb681211b38cc428e007,SushiSwap: ACG,DEX
0xab1b2915a4422014087effd9a61de81cec9b0ae0,SushiSwap: ACTN,DEX
0x224e13ca815ab8333191efe9c622cd439bd9fc4d,SushiSwap: ADBCA,DEX
0x1b1ed3509716922c05e48d67d87f38436d04086f,SushiSwap: ADD,DEX
0x5619752cbf1c3a58fdea0b560fdeee6ab9085404,SushiSwap: ADIDAS,DEX
0xd9fb12fa2886e5ff6280e77bb5f0f518889327d4,SushiSwap: ADIDAS 2,DEX
0xd1b67eb2f98f53accc6caeabf424a2984f2beee9,SushiSwap: ADMI,DEX
0x9cbc2a6ab3f10edf7d71c9cf3b6bdb7ee5629550,SushiSwap: ADX,DEX
0x9e48fadf799e0513d2ef4631478ea186741fa617,SushiSwap: AERGO,DEX
0x7ce071798aad499e856a5c7acd02cddadb2daf7e,SushiSwap: AFK,DEX
0x0d15e893cf50724382368cafed222cf131b55307,SushiSwap: AGLD,DEX
0x6f1244b76a078f1a85396c3380bcfdf3db450062,SushiSwap: AGOS,DEX
0xa28eaf246f5b5259f82ad3a9cce0e99d9d2c7c91,SushiSwap: AIA,DEX
0x2e259eaceb1e1f7d72aa3efe5526fdc87c6c4584,SushiSwap: AIBIRDS,DEX
